File Path,C:\Users\yano\Desktop\test2011\20110419_0500_0700_DS710103.wav
キビタキ,雑音,466.37,0.33,1.31,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,2.3859E-001,9.5321E-001,1.0000E+000,7.8262E-001,6.5395E-001,5.9771E-001,5.4863E-001,4.0602E-001,3.0163E-001,3.9704E-002,0.0000E+000,0.0000E+000,1.0000E+000,9.0679E-001,6.2156E-001,4.2955E-001,2.8516E-001,8.8476E-002,3.6174E-002,3.0757E-002,2.5959E-002,2.6579E-002,2.4029E-002,1.7621E-002,1.0149E-002,6.5352E-003,4.4362E-003,3.0657E-003,3.7941E-003,6.3970E-003,1.0009E-002,1.1018E-002,9.0991E-003,4.6595E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,雑音,578.39,0.35,1.34,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,2.5580E-001,1.0000E+000,8.7522E-001,8.5045E-001,7.8124E-001,7.1260E-001,6.4366E-001,5.1842E-001,5.1667E-001,7.3840E-002,0.0000E+000,0.0000E+000,1.0000E+000,8.8658E-001,5.5629E-001,3.3942E-001,2.0287E-001,3.3936E-002,1.5552E-003,3.8656E-003,7.5875E-003,8.9989E-003,8.7512E-003,8.3282E-003,8.0930E-003,8.0330E-003,8.5354E-003,9.7632E-003,1.0489E-002,1.0513E-002,9.8069E-003,9.0770E-003,7.9077E-003,5.5059E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,雑音,834.66,0.46,4.94,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,5.5712E-001,9.6424E-001,5.0847E-001,6.2425E-001,7.2562E-001,4.2852E-001,9.0908E-001,1.0000E+000,5.0242E-001,4.1554E-002,0.0000E+000,0.0000E+000,1.0000E+000,8.0038E-001,3.5683E-001,1.1289E-001,6.7810E-002,2.0412E-002,1.8095E-002,1.3626E-002,6.3681E-003,3.5805E-003,1.8028E-003,5.7670E-004,1.1338E-003,1.1392E-003,7.3023E-004,4.3248E-004,5.4369E-004,4.0133E-004,1.3281E-003,2.3973E-003,5.2514E-003,6.8417E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,雑音,835.11,5.20,13.04,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,5.4369E-001,8.1369E-001,3.9413E-001,5.3609E-001,7.2679E-001,3.6851E-001,7.9125E-001,1.0000E+000,4.6477E-001,2.9382E-002,0.0000E+000,0.0000E+000,1.0000E+000,7.4358E-002,9.9720E-002,9.8432E-002,3.9156E-002,6.9530E-002,4.7572E-002,5.4318E-002,4.5147E-002,3.1821E-002,3.1806E-002,2.6610E-002,2.8054E-002,6.7733E-002,7.5573E-002,6.3652E-002,3.7854E-002,4.8663E-002,5.4295E-002,5.0271E-002,6.8023E-002,5.5540E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,雑音,840.28,1.95,13.95,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,3.5176E-001,5.8398E-001,3.2184E-001,4.3008E-001,5.6373E-001,3.0059E-001,7.2037E-001,1.0000E+000,4.8939E-001,2.3378E-002,0.0000E+000,0.0000E+000,1.0000E+000,1.2985E-001,5.6515E-002,3.4025E-002,3.4780E-002,4.0877E-002,3.4040E-002,3.8029E-002,5.9624E-002,6.5347E-002,8.9455E-002,1.0309E-001,1.1542E-001,6.2597E-002,5.1707E-002,4.3359E-002,2.2996E-002,4.2268E-002,5.0238E-002,8.9313E-002,8.5826E-002,4.0454E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,雑音,847.60,0.33,4.17,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,4.7932E-001,6.5408E-001,2.7360E-001,4.0337E-001,6.8871E-001,2.9467E-001,8.6706E-001,1.0000E+000,4.5605E-001,1.8232E-002,0.0000E+000,0.0000E+000,1.0000E+000,8.9126E-001,5.6541E-001,3.4830E-001,2.0317E-001,2.9778E-002,1.5126E-003,1.7330E-002,3.6905E-002,4.0663E-002,3.1460E-002,1.3931E-002,4.4092E-003,3.2144E-003,8.7328E-003,2.0644E-002,2.7036E-002,2.8453E-002,2.7269E-002,2.4670E-002,2.2922E-002,2.1774E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,雑音,848.29,1.67,6.67,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,5.2371E-001,6.3087E-001,2.4005E-001,3.9146E-001,5.4183E-001,3.3131E-001,8.1479E-001,1.0000E+000,4.3158E-001,2.2636E-002,0.0000E+000,0.0000E+000,1.0000E+000,9.3626E-002,6.6493E-003,1.6346E-003,1.5494E-003,3.6061E-003,7.0013E-003,2.0972E-003,3.0897E-003,3.2628E-003,2.0289E-003,4.9468E-004,3.5648E-003,1.5344E-002,1.1323E-002,1.1267E-003,1.2309E-003,5.0048E-003,3.9101E-003,4.9977E-003,1.0111E-002,1.5587E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,雑音,850.69,0.46,6.50,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,3.9017E-001,5.3244E-001,2.2476E-001,3.8049E-001,5.1740E-001,2.7383E-001,6.6602E-001,1.0000E+000,3.8008E-001,1.5809E-002,0.0000E+000,0.0000E+000,1.0000E+000,8.3164E-001,4.2486E-001,1.8644E-001,1.0860E-001,2.8086E-002,2.5404E-002,3.3700E-002,5.4461E-002,6.6927E-002,7.2099E-002,6.3028E-002,3.1835E-002,1.4885E-002,1.5821E-002,3.3704E-002,5.0651E-002,6.5720E-002,7.9634E-002,7.8481E-002,6.3342E-002,3.1746E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,雑音,868.50,0.33,1.55,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,4.3356E-001,1.0000E+000,6.4313E-001,7.9456E-001,8.8425E-001,5.8967E-001,7.6883E-001,8.9846E-001,5.4175E-001,4.6170E-002,0.0000E+000,0.0000E+000,1.0000E+000,8.8947E-001,5.6204E-001,3.4514E-001,2.0557E-001,3.8883E-002,1.1767E-002,1.8616E-002,2.0977E-002,1.6489E-002,1.0939E-002,8.0774E-003,1.5254E-002,1.9742E-002,2.0486E-002,1.9485E-002,1.7738E-002,1.7250E-002,1.7838E-002,1.8914E-002,1.7498E-002,1.1101E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,雑音,924.71,0.56,5.80,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,5.7468E-001,7.2029E-001,2.7313E-001,4.5622E-001,7.1351E-001,3.5727E-001,7.2132E-001,1.0000E+000,4.3037E-001,2.3632E-002,0.0000E+000,0.0000E+000,1.0000E+000,7.4738E-001,2.6894E-001,4.3116E-002,2.8183E-002,1.2450E-002,1.1651E-002,9.5016E-003,1.1897E-002,1.6441E-002,1.2634E-002,6.0203E-003,4.4188E-003,5.6238E-003,4.5695E-003,3.5826E-003,3.6501E-003,7.1173E-003,1.1959E-002,1.3334E-002,1.1221E-002,6.1650E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
