File Path,C:\Users\multi\Desktop\test2012キビタキ\20120415_0500_0700_SLVDS800005_9.wav
キビタキ,Unknown,176.59,0.33,2.85,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,3.1981E-001,1.0000E+000,6.7438E-001,5.9294E-001,5.0518E-001,4.0407E-001,3.4643E-001,3.2601E-001,2.9155E-001,4.5659E-002,0.0000E+000,0.0000E+000,1.0000E+000,9.0278E-001,6.0817E-001,4.1078E-001,2.6622E-001,6.9604E-002,1.7547E-002,9.3644E-003,1.1390E-003,1.0960E-003,3.1462E-003,7.7077E-003,1.1375E-002,1.2531E-002,1.3449E-002,1.6334E-002,1.8301E-002,2.0104E-002,2.1318E-002,2.0727E-002,1.7293E-002,9.5667E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,Unknown,211.28,0.33,3.15,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,3.0913E-001,1.0000E+000,9.5549E-001,8.3981E-001,6.0450E-001,4.8578E-001,4.4735E-001,3.9608E-001,2.8335E-001,4.1609E-002,0.0000E+000,0.0000E+000,1.0000E+000,9.1408E-001,6.4768E-001,4.6720E-001,3.2325E-001,1.1655E-001,5.3794E-002,3.8549E-002,2.1456E-002,1.9608E-002,1.9155E-002,1.6705E-002,1.2066E-002,9.4246E-003,8.0728E-003,7.2319E-003,7.7428E-003,1.0278E-002,1.6164E-002,1.9515E-002,2.0824E-002,2.0763E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,Unknown,473.99,1.30,1.91,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,2.5208E-001,1.0000E+000,9.0182E-001,7.1037E-001,6.3393E-001,5.0365E-001,4.4503E-001,4.1923E-001,3.0929E-001,4.9585E-002,0.0000E+000,0.0000E+000,1.0000E+000,2.4978E-001,3.1536E-003,1.8287E-003,2.0708E-003,1.1532E-003,1.3428E-003,2.6031E-003,4.9703E-003,3.3173E-003,1.2903E-003,2.0911E-003,2.8307E-003,2.7888E-003,3.0838E-003,1.6595E-003,1.2436E-003,1.6413E-003,1.0754E-002,1.7493E-002,4.7498E-003,5.2325E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,Unknown,1045.78,0.65,23.30,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,9.8953E-001,1.0000E+000,3.1950E-001,2.5965E-001,1.1900E-001,6.2406E-003,8.2939E-003,1.7048E-002,3.3884E-002,1.0398E-002,0.0000E+000,0.0000E+000,1.0000E+000,7.6157E-001,2.8824E-001,5.3350E-002,2.8995E-002,1.1734E-002,1.8828E-002,2.9670E-002,3.3124E-002,2.5736E-002,2.4083E-002,2.2692E-002,1.8348E-002,1.3741E-002,1.0084E-002,3.7434E-003,1.0590E-003,7.3034E-003,1.2901E-002,1.2255E-002,1.4069E-002,1.9747E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,Unknown,1046.59,0.65,27.85,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,8.9425E-001,1.0000E+000,2.7722E-001,2.5612E-001,7.1210E-002,3.2514E-003,4.5071E-003,1.6494E-002,3.6768E-002,9.0231E-003,0.0000E+000,0.0000E+000,1.0000E+000,7.8627E-001,3.2589E-001,7.9250E-002,4.2468E-002,3.2768E-002,5.9850E-002,5.7229E-002,3.2191E-002,9.7751E-003,7.0642E-003,8.2080E-003,8.8896E-003,5.7167E-003,6.4557E-003,8.8373E-003,1.0480E-002,7.1437E-003,2.1711E-003,5.3468E-004,2.8188E-003,4.3748E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,Unknown,1209.67,0.37,5.13,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,2.4398E-001,1.0000E+000,8.9592E-001,6.0532E-001,5.2989E-001,4.4033E-001,4.3253E-001,3.4935E-001,2.4995E-001,3.9140E-002,0.0000E+000,0.0000E+000,1.0000E+000,8.5737E-001,4.7465E-001,2.3456E-001,1.2620E-001,1.0565E-002,3.3022E-003,5.4691E-003,5.6387E-003,3.6415E-003,3.3764E-003,3.5173E-003,4.1196E-003,4.3159E-003,4.1151E-003,4.0582E-003,4.2022E-003,6.8022E-003,1.2601E-002,1.5801E-002,1.5953E-002,1.4923E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,Unknown,1300.78,0.86,22.38,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,5.2744E-001,1.0000E+000,1.7740E-001,1.4496E-001,1.0119E-001,6.4871E-003,8.0235E-003,5.3234E-002,5.7466E-002,7.0632E-003,0.0000E+000,0.0000E+000,1.0000E+000,5.5491E-001,1.1556E-001,1.9884E-002,7.4012E-003,8.6086E-003,1.7554E-002,1.8477E-002,1.0896E-002,5.0540E-003,3.4379E-003,1.7087E-003,1.5178E-003,1.8386E-003,2.6827E-003,1.8328E-003,2.3227E-003,7.6175E-003,6.6730E-003,1.1071E-003,5.0478E-003,1.2620E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,Unknown,1302.04,0.46,6.79,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,5.4209E-001,1.0000E+000,1.8790E-001,1.1319E-001,6.1887E-002,6.8870E-003,8.9038E-003,7.4546E-002,7.1541E-002,1.1628E-002,0.0000E+000,0.0000E+000,1.0000E+000,8.0078E-001,3.4456E-001,8.7575E-002,4.9766E-002,3.5843E-002,5.9730E-002,5.8970E-002,4.6213E-002,3.4216E-002,2.2602E-002,1.0962E-002,2.6813E-002,4.2693E-002,5.8410E-002,6.5855E-002,5.7584E-002,3.7802E-002,1.1735E-002,5.4513E-003,7.9253E-003,1.0434E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,雑音,1604.71,0.70,3.74,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,2.9022E-001,1.0000E+000,7.9958E-001,6.7881E-001,6.9614E-001,5.4488E-001,7.2247E-001,7.2551E-001,3.9953E-001,4.6913E-002,0.0000E+000,0.0000E+000,1.0000E+000,6.8665E-001,2.0240E-001,3.1497E-002,2.1835E-002,6.6655E-003,1.1577E-003,1.6807E-003,5.0010E-003,7.7982E-003,4.3011E-003,2.3478E-003,3.2446E-003,2.5976E-003,1.4466E-003,6.8036E-004,1.0652E-003,6.3171E-003,1.0261E-002,8.9525E-003,6.6589E-003,2.4626E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,雑音,1614.16,0.46,5.52,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,1.2806E-001,5.2106E-001,4.3517E-001,6.1820E-001,4.9986E-001,4.2389E-001,8.5101E-001,1.0000E+000,4.4778E-001,4.1261E-002,0.0000E+000,0.0000E+000,1.0000E+000,8.0072E-001,3.4287E-001,8.4304E-002,4.7968E-002,3.8111E-002,6.4590E-002,6.2531E-002,4.9322E-002,3.8171E-002,2.7537E-002,1.3743E-002,1.3927E-002,1.7270E-002,1.6558E-002,1.0676E-002,5.5064E-003,4.4022E-003,4.8327E-003,6.3673E-003,5.3668E-003,2.6727E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
