File Path,C:\Users\morishita\Music\bird\キビタキ\初認用\キビタキ自動録音\2009\tattayama20090616_0450_0455.WAV
キビタキ,,58.93,0.58,25.93,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,1.0727E-003,3.8713E-003,4.4604E-003,3.3073E-002,6.3936E-002,1.5833E-001,1.0000E+000,1.4978E-001,2.4664E-002,3.7254E-005,0.0000E+000,0.0000E+000,1.0000E+000,6.0601E-001,1.8047E-001,1.4891E-001,1.2922E-001,8.1225E-002,5.2913E-002,5.8312E-002,1.2875E-001,1.9379E-001,1.1081E-001,4.8003E-002,4.3343E-002,1.8512E-002,3.1430E-002,5.6671E-002,6.8993E-002,1.2800E-001,1.1159E-001,3.6157E-002,6.6385E-002,5.0225E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,71.63,2.28,24.95,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,4.5373E-003,1.4395E-002,1.1997E-002,3.7253E-002,1.9116E-001,2.9176E-001,1.0000E+000,5.8422E-001,7.5497E-002,3.3805E-003,0.0000E+000,0.0000E+000,1.0000E+000,2.5496E-001,1.2199E-001,9.3075E-002,1.2488E-001,4.4234E-002,4.6887E-002,5.2187E-002,1.5324E-002,7.7091E-003,1.7287E-002,2.4424E-002,3.2526E-003,2.5934E-003,1.3382E-002,1.8078E-002,2.5167E-002,4.7375E-002,5.6507E-002,3.1054E-002,3.9515E-002,6.7029E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,73.98,0.51,25.98,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,8.3425E-003,2.7347E-002,3.2933E-002,1.1203E-001,2.0811E-001,7.8794E-001,1.0000E+000,1.3513E-002,9.4530E-003,1.2532E-003,0.0000E+000,0.0000E+000,1.0000E+000,8.6583E-001,5.5578E-001,3.7990E-001,3.9722E-001,4.8794E-001,5.6133E-001,5.2047E-001,4.0647E-001,3.3333E-001,3.5710E-001,4.3618E-001,4.6225E-001,4.3300E-001,3.7709E-001,3.5087E-001,3.8055E-001,4.4772E-001,5.1012E-001,5.0535E-001,4.6172E-001,4.2940E-001,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,74.91,0.37,25.00,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,6.5389E-003,2.1931E-002,1.8601E-002,4.2564E-002,2.9960E-001,8.2078E-001,1.0000E+000,1.9577E-002,9.4706E-003,7.3091E-004,0.0000E+000,0.0000E+000,1.0000E+000,9.4685E-001,7.9314E-001,6.9258E-001,6.3636E-001,5.8057E-001,5.8099E-001,5.8945E-001,5.8338E-001,5.6885E-001,5.4035E-001,4.8561E-001,4.3545E-001,4.1154E-001,3.8857E-001,3.5291E-001,3.4022E-001,3.4172E-001,3.4600E-001,3.4879E-001,3.3754E-001,3.0413E-001,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,78.46,0.67,27.15,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,1.0954E-003,4.3672E-003,8.9661E-003,2.0640E-002,6.2078E-002,1.1763E-001,1.0000E+000,2.2732E-001,1.5309E-002,1.0584E-004,0.0000E+000,0.0000E+000,1.0000E+000,7.4227E-001,3.4379E-001,2.0304E-001,1.3007E-001,7.7508E-002,9.7917E-002,1.7674E-001,3.8099E-001,5.0641E-001,4.8066E-001,3.5086E-001,1.5330E-001,5.9771E-002,4.9177E-002,1.2901E-001,2.1945E-001,3.2121E-001,4.7421E-001,5.2545E-001,4.3815E-001,2.3844E-001,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,101.75,0.53,32.68,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,7.4439E-004,2.7717E-003,5.1561E-003,7.5314E-002,7.7441E-002,1.3763E-001,1.0000E+000,2.7611E-001,4.2812E-003,3.0817E-004,0.0000E+000,0.0000E+000,1.0000E+000,7.0882E-001,2.3331E-001,4.8977E-002,6.4196E-002,4.4776E-002,1.0138E-002,6.6998E-002,9.4978E-002,6.6099E-002,3.6384E-002,3.4804E-002,5.9434E-002,5.5928E-002,4.3486E-002,1.9091E-002,7.1384E-003,9.6006E-003,4.0607E-002,6.9152E-002,7.8644E-002,6.1948E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,110.55,0.39,18.05,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,2.0142E-003,5.4420E-003,6.8964E-003,1.4405E-002,5.9737E-002,3.5140E-001,1.0000E+000,1.5806E-001,7.8920E-002,2.3278E-003,0.0000E+000,0.0000E+000,1.0000E+000,8.7596E-001,5.3311E-001,3.1430E-001,1.8996E-001,3.5462E-002,5.3118E-003,3.1502E-002,1.0866E-001,1.5963E-001,1.7451E-001,1.6034E-001,1.0273E-001,7.4185E-002,5.7198E-002,2.5129E-002,1.0046E-002,5.8640E-003,7.8119E-003,1.3941E-002,1.5464E-002,1.3242E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,141.83,0.35,26.80,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,2.6626E-003,1.0593E-002,2.7358E-002,4.7163E-001,1.0000E+000,1.8737E-001,2.4217E-001,1.6477E-001,9.4961E-002,2.7505E-003,0.0000E+000,0.0000E+000,1.0000E+000,9.6171E-001,8.3349E-001,7.4357E-001,6.4870E-001,4.7873E-001,4.0364E-001,3.4619E-001,2.4223E-001,1.9572E-001,1.5963E-001,9.8401E-002,5.6727E-002,4.0197E-002,2.9322E-002,1.1932E-002,5.4184E-003,2.8782E-003,5.1204E-004,6.8610E-004,1.4909E-003,2.5146E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,142.27,0.42,18.39,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,9.6304E-004,3.2101E-003,1.7533E-002,2.9318E-001,2.0042E-001,1.7987E-001,1.0000E+000,3.3350E-001,6.5073E-002,3.0971E-003,0.0000E+000,0.0000E+000,1.0000E+000,9.1365E-001,7.3232E-001,6.3734E-001,6.4109E-001,6.1435E-001,5.8385E-001,4.9846E-001,3.5399E-001,2.9491E-001,2.6689E-001,2.1327E-001,1.5840E-001,1.2913E-001,1.0358E-001,6.2356E-002,4.6691E-002,3.7546E-002,2.1882E-002,1.5363E-002,1.0945E-002,4.1536E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,154.30,0.44,20.53,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,3.3661E-003,1.4335E-002,2.8367E-002,2.0505E-001,4.5998E-001,7.0306E-001,1.0000E+000,2.6148E-001,5.6715E-002,3.4626E-003,0.0000E+000,0.0000E+000,1.0000E+000,8.4488E-001,4.3759E-001,1.8542E-001,9.3901E-002,1.6202E-002,3.0023E-002,2.9566E-002,1.7763E-002,6.4166E-003,3.4250E-003,1.1076E-003,9.8651E-003,1.7948E-002,3.1824E-002,5.2728E-002,5.9757E-002,5.5031E-002,4.0518E-002,3.0732E-002,2.3435E-002,1.2943E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,180.28,0.72,31.82,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,8.7149E-004,3.3295E-003,4.5539E-003,7.8217E-002,1.0977E-001,1.5875E-001,1.0000E+000,2.4437E-001,5.5206E-002,9.4109E-004,0.0000E+000,0.0000E+000,1.0000E+000,6.7605E-001,2.4129E-001,1.3050E-001,1.7943E-001,1.6154E-001,9.4728E-002,9.3961E-002,1.3581E-001,1.7844E-001,1.3517E-001,1.0005E-001,1.4138E-001,1.7456E-001,1.3703E-001,7.8382E-002,5.7270E-002,8.8106E-002,1.2856E-001,1.3818E-001,1.1180E-001,6.9409E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,247.55,0.35,21.29,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,1.9225E-003,7.3601E-003,5.4051E-002,4.8363E-001,1.0000E+000,2.8812E-001,4.6992E-001,3.3016E-001,6.0856E-002,4.0373E-003,0.0000E+000,0.0000E+000,1.0000E+000,9.8811E-001,9.4394E-001,9.1166E-001,8.6618E-001,7.6820E-001,7.1571E-001,6.6029E-001,5.5000E-001,4.9512E-001,4.4391E-001,3.4703E-001,2.6187E-001,2.2237E-001,1.8929E-001,1.2981E-001,1.0340E-001,8.3576E-002,4.9822E-002,3.5894E-002,2.6868E-002,1.2815E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,264.52,0.44,26.77,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,8.7149E-004,4.4868E-003,1.0625E-002,4.0781E-002,2.9889E-002,2.0101E-001,1.0000E+000,1.8844E-001,1.4513E-003,6.6599E-005,0.0000E+000,0.0000E+000,1.0000E+000,7.9226E-001,3.7529E-001,1.6606E-001,1.9773E-001,2.0526E-001,1.8112E-001,1.3919E-001,1.4890E-001,2.0054E-001,1.9098E-001,1.5185E-001,2.1100E-001,2.9974E-001,3.3202E-001,2.8523E-001,2.0617E-001,2.0975E-001,2.3176E-001,2.5018E-001,1.8689E-001,1.3008E-001,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
